latitude,longitude,ph,moisture,temperature,nitrogen,cec,fertility
5660500.000000001,-8949250.0,5.4,59.1,25.0,861.0,357.0,Medium
5660500.000000001,-8849250.0,5.3,59.7,25.0,794.0,307.0,Medium
5660500.000000001,-8749250.0,5.1,58.9,25.0,691.0,286.0,Medium
5660500.000000001,-8649250.0,5.1,59.4,25.0,630.0,326.0,Medium
5660500.000000001,-8549250.0,5.1,58.9,25.0,658.0,328.0,Medium
5660500.000000001,-8449250.0,5.3,58.2,25.0,733.0,364.0,Medium
5660500.000000001,-7849250.0,4.8,53.8,25.0,480.0,254.0,Medium
5660500.000000001,950750.0,6.8,46.8,25.0,498.0,271.0,Medium
5660500.000000001,1050750.0,5.5,45.8,25.0,570.0,348.0,Medium
5660500.000000001,1150750.0,6.1,48.2,25.0,641.0,300.0,Medium
5660500.000000001,1350750.0,5.8,48.8,25.0,558.0,292.0,Medium
5660500.000000001,1450750.0,4.8,46.6,25.0,403.0,263.0,Medium
5660500.000000001,1550750.0,4.9,45.1,25.0,477.0,259.0,Medium
5660500.000000001,1650750.0,4.6,46.0,25.0,554.0,343.0,Medium
5660500.000000001,1750750.0,4.8,50.9,25.0,642.0,303.0,Medium
5660500.000000001,1850750.0,5.9,48.3,25.0,651.0,299.0,Medium
5660500.000000001,1950750.0,5.4,46.1,25.0,809.0,312.0,Medium
5660500.000000001,2050750.0,6.0,47.6,25.0,838.0,279.0,Medium
5660500.000000001,2150750.0,5.3,47.2,25.0,709.0,333.0,Medium
5660500.000000001,2250750.0,5.2,47.6,25.0,905.0,258.0,Medium
5660500.000000001,2350750.0,5.3,47.1,25.0,624.0,293.0,Medium
5660500.000000001,2450750.0,6.0,52.2,25.0,582.0,229.0,Medium
5660500.000000001,2550750.0,5.5,50.6,25.0,753.0,269.0,Medium
5660500.000000001,2650750.0,5.0,45.5,25.0,664.0,200.0,Medium
5660500.000000001,2750750.0,5.9,49.3,25.0,553.0,203.0,Medium
5660500.000000001,2850750.0,6.4,49.9,25.0,696.0,303.0,Medium
5660500.000000001,2950750.0,6.6,51.3,25.0,1273.0,291.0,High
5660500.000000001,3050750.0,5.8,49.3,25.0,1200.0,271.0,Medium
5660500.000000001,3150750.0,5.7,51.1,25.0,840.0,268.0,Medium
5660500.000000001,3250750.0,5.9,51.6,25.0,1144.0,241.0,Medium
5660500.000000001,3350750.0,5.7,51.2,25.0,1004.0,307.0,Medium
5660500.000000001,3450750.0,5.9,45.6,25.0,1384.0,279.0,Medium
5660500.000000001,3650750.0,6.8,55.3,25.0,1096.0,405.0,High
5660500.000000001,3750750.0,6.4,54.4,25.0,1227.0,315.0,High
5660500.000000001,3850750.0,6.9,55.0,25.0,1175.0,347.0,Medium
5660500.000000001,3950750.0,6.6,55.3,25.0,1012.0,342.0,High
5660500.000000001,4050750.0,6.7,54.5,25.0,1000.0,387.0,High
5660500.000000001,4150750.0,6.8,54.7,25.0,933.0,354.0,Medium
5660500.000000001,4250750.0,6.8,54.4,25.0,917.0,328.0,Medium
5660500.000000001,4350750.0,6.8,54.7,25.0,804.0,331.0,Medium
5660500.000000001,4450750.0,7.0,57.1,25.0,538.0,294.0,Medium
5660500.000000001,4550750.0,7.1,55.5,25.0,632.0,282.0,Medium
5660500.000000001,4650750.0,7.2,54.2,25.0,506.0,284.0,Medium
5660500.000000001,4750750.0,7.2,50.6,25.0,453.0,277.0,Medium
5660500.000000001,4850750.0,7.2,46.6,25.0,307.0,310.0,Medium
5660500.000000001,4950750.0,7.2,41.7,25.0,515.0,285.0,Medium
5660500.000000001,5050750.0,7.3,44.2,25.0,481.0,290.0,Medium
5660500.000000001,5150750.0,7.3,45.5,25.0,356.0,254.0,Medium
5660500.000000001,5250750.0,7.1,46.6,25.0,395.0,253.0,Medium
5660500.000000001,5350750.0,7.1,46.9,25.0,554.0,249.0,Medium
5660500.000000001,5450750.0,7.3,42.1,25.0,390.0,258.0,Medium
5660500.000000001,5550750.0,7.3,43.5,25.0,512.0,280.0,Medium
5660500.000000001,5650750.0,7.2,44.8,25.0,547.0,286.0,Medium
5660500.000000001,5750750.0,7.3,44.9,25.0,494.0,263.0,Medium
5660500.000000001,5850750.0,7.4,45.5,25.0,553.0,257.0,Medium
5660500.000000001,5950750.0,7.5,44.0,25.0,401.0,236.0,Medium
5660500.000000001,6050750.0,7.4,44.1,25.0,410.0,257.0,Medium
5660500.000000001,6150750.0,7.2,47.6,25.0,437.0,262.0,Medium
5660500.000000001,6250750.0,7.2,45.9,25.0,555.0,298.0,Medium
5660500.000000001,6350750.0,7.0,48.4,25.0,479.0,320.0,Medium
5660500.000000001,6450750.0,7.2,47.1,25.0,454.0,299.0,Medium
5660500.000000001,6550750.0,7.1,45.9,25.0,440.0,302.0,Medium
5660500.000000001,6650750.0,7.1,47.4,25.0,406.0,273.0,Medium
5660500.000000001,6750750.0,7.1,46.9,25.0,415.0,288.0,Medium
5660500.000000001,6850750.0,7.2,46.5,25.0,380.0,237.0,Medium
5660500.000000001,6950750.0,7.4,45.6,25.0,412.0,234.0,Medium
5660500.000000001,7050750.0,7.4,44.1,25.0,362.0,240.0,Medium
5660500.000000001,7150750.0,7.3,45.3,25.0,385.0,259.0,Medium
5660500.000000001,7250750.0,6.7,45.5,25.0,640.0,308.0,Medium
5660500.000000001,7350750.0,5.9,40.3,25.0,540.0,322.0,Medium
5660500.000000001,7450750.0,6.6,45.1,25.0,553.0,341.0,Medium
5660500.000000001,7550750.0,6.6,40.7,25.0,627.0,346.0,Medium
5660500.000000001,7650750.0,6.0,46.5,25.0,679.0,328.0,Medium
5660500.000000001,7750750.0,6.0,51.7,25.0,859.0,319.0,Medium
5660500.000000001,7850750.0,7.1,45.5,25.0,672.0,362.0,Medium
5660500.000000001,7950750.0,7.1,41.9,25.0,1008.0,378.0,Medium
5660500.000000001,8050750.0,6.2,52.2,25.0,887.0,340.0,Medium
5660500.000000001,8150750.0,7.3,48.5,25.0,1010.0,313.0,Medium
5660500.000000001,8250750.0,6.3,48.4,25.0,1295.0,325.0,Medium
5660500.000000001,8350750.0,6.3,51.4,25.0,1134.0,358.0,Medium
5660500.000000001,8450750.0,6.0,54.6,25.0,1141.0,291.0,Medium
5660500.000000001,8650750.0,6.6,57.7,25.0,1040.0,355.0,High
5660500.000000001,8750750.0,5.7,56.0,25.0,1176.0,407.0,Medium
5660500.000000001,8850750.0,6.1,55.4,25.0,866.0,308.0,Medium
5660500.000000001,8950750.0,5.8,52.0,25.0,846.0,392.0,Medium
5660500.000000001,9050750.0,7.3,54.1,25.0,999.0,375.0,Medium
5660500.000000001,9150750.0,7.7,51.8,25.0,920.0,354.0,Medium
5660500.000000001,9250750.0,6.5,52.7,25.0,1240.0,328.0,High
5660500.000000001,9350750.0,6.1,56.7,25.0,998.0,286.0,Medium
5660500.000000001,9450750.0,6.1,56.7,25.0,1131.0,255.0,Medium
5660500.000000001,9550750.0,5.7,53.6,25.0,1071.0,259.0,Medium
5660500.000000001,9650750.0,6.1,52.1,25.0,1164.0,272.0,Medium
5660500.000000001,9750750.0,7.4,47.6,25.0,799.0,313.0,Medium
5660500.000000001,9850750.0,6.8,46.8,25.0,1047.0,339.0,Medium
5660500.000000001,9950750.0,6.0,54.3,25.0,1355.0,332.0,Medium
5660500.000000001,10050750.0,6.7,53.3,25.0,1204.0,431.0,High
5660500.000000001,10150750.0,5.8,54.8,25.0,1383.0,293.0,Medium
5660500.000000001,10250750.0,6.2,59.6,25.0,1129.0,293.0,Medium
5660500.000000001,10350750.0,5.8,50.1,25.0,1117.0,250.0,Medium
5660500.000000001,10450750.0,6.2,53.4,25.0,989.0,308.0,Medium
5660500.000000001,10550750.0,6.4,58.9,25.0,887.0,354.0,Medium
5660500.000000001,10650750.0,6.0,52.2,25.0,1229.0,312.0,Medium
5660500.000000001,10750750.0,5.9,48.4,25.0,1339.0,333.0,Medium
5660500.000000001,10850750.0,6.1,48.9,25.0,1304.0,292.0,Medium
5660500.000000001,10950750.0,5.3,55.2,25.0,1268.0,310.0,Medium
5660500.000000001,11050750.0,5.6,52.2,25.0,1301.0,321.0,Medium
5660500.000000001,11150750.0,5.4,49.1,25.0,1058.0,316.0,Medium
5660500.000000001,11250750.0,5.4,53.3,25.0,985.0,323.0,Medium
5660500.000000001,11350750.0,6.2,50.5,25.0,1313.0,377.0,Medium
5660500.000000001,11450750.0,5.8,56.8,25.0,989.0,312.0,Medium
5660500.000000001,11550750.0,6.3,57.3,25.0,855.0,406.0,Medium
5660500.000000001,11750750.0,5.2,54.2,25.0,830.0,276.0,Medium
5660500.000000001,12850750.0,5.4,54.1,25.0,624.0,310.0,Medium
5560500.000000001,-13149250.0,4.8,47.8,25.0,636.0,408.0,Medium
5560500.000000001,-13049250.0,5.0,47.6,25.0,797.0,396.0,Medium
5560500.000000001,-12949250.0,4.8,44.3,25.0,724.0,316.0,Medium
5560500.000000001,-12849250.0,5.5,45.7,25.0,895.0,304.0,Medium
5560500.000000001,-12749250.0,6.1,39.9,25.0,579.0,247.0,Medium
5560500.000000001,-12649250.0,6.8,40.6,25.0,387.0,283.0,Medium
5560500.000000001,-12549250.0,6.1,40.2,25.0,523.0,217.0,Medium
5560500.000000001,-12449250.0,5.9,39.2,25.0,637.0,223.0,Medium
5560500.000000001,-12349250.0,6.3,39.5,25.0,395.0,304.0,Medium
5560500.000000001,-12249250.0,5.6,41.2,25.0,604.0,240.0,Medium
5560500.000000001,-12149250.0,7.1,40.6,25.0,305.0,214.0,Medium
5560500.000000001,-12049250.0,6.9,40.2,25.0,242.0,189.0,Medium
5560500.000000001,-11949250.0,7.0,40.2,25.0,239.0,188.0,Medium
5560500.000000001,-11849250.0,6.9,41.2,25.0,270.0,199.0,Medium
5560500.000000001,-11749250.0,7.2,41.8,25.0,251.0,225.0,Medium
5560500.000000001,-11649250.0,6.8,41.7,25.0,259.0,252.0,Medium
5560500.000000001,-11549250.0,6.9,43.0,25.0,297.0,280.0,Medium
5560500.000000001,-11449250.0,7.2,43.6,25.0,365.0,395.0,Medium
5560500.000000001,-11349250.0,6.9,41.5,25.0,444.0,267.0,Medium
5560500.000000001,-11249250.0,6.9,40.3,25.0,473.0,285.0,Medium
5560500.000000001,-11149250.0,6.7,41.2,25.0,484.0,329.0,Medium
5560500.000000001,-11049250.0,7.2,40.4,25.0,418.0,284.0,Medium
5560500.000000001,-10949250.0,7.1,39.2,25.0,535.0,384.0,Medium
5560500.000000001,-10849250.0,6.3,36.8,25.0,356.0,270.0,Medium
5560500.000000001,-10749250.0,6.2,39.4,25.0,310.0,257.0,Medium
5560500.000000001,-10649250.0,5.7,44.0,25.0,315.0,265.0,Medium
5560500.000000001,-10449250.0,5.7,50.3,25.0,546.0,244.0,Medium
5560500.000000001,-10349250.0,5.3,49.2,25.0,477.0,228.0,Medium
5560500.000000001,-10149250.0,5.3,50.3,25.0,503.0,220.0,Medium
5560500.000000001,-10049250.0,5.6,49.8,25.0,532.0,233.0,Medium
5560500.000000001,-9949250.0,5.6,44.6,25.0,581.0,298.0,Medium
5560500.000000001,-9849250.0,5.5,45.5,25.0,586.0,201.0,Medium
5560500.000000001,-9749250.0,5.7,50.8,25.0,587.0,252.0,Medium
5560500.000000001,-9649250.0,5.6,54.0,25.0,644.0,270.0,Medium
5560500.000000001,-9549250.0,5.3,52.9,25.0,542.0,192.0,Medium
5560500.000000001,-9449250.0,5.4,50.5,25.0,454.0,212.0,Medium
5560500.000000001,-9349250.0,5.1,51.3,25.0,547.0,277.0,Medium
5560500.000000001,-9249250.0,5.2,52.0,25.0,636.0,292.0,Medium
5560500.000000001,-9149250.0,5.2,51.5,25.0,452.0,283.0,Medium
5560500.000000001,-9049250.0,5.2,53.6,25.0,632.0,306.0,Medium
5560500.000000001,-8949250.0,5.3,48.9,25.0,666.0,305.0,Medium
5560500.000000001,-8849250.0,5.1,56.0,25.0,619.0,302.0,Medium
5560500.000000001,-8649250.0,4.8,55.0,25.0,595.0,358.0,Medium
5560500.000000001,-8349250.0,5.8,46.0,25.0,573.0,326.0,Medium
5560500.000000001,-8249250.0,5.3,46.2,25.0,447.0,375.0,Medium
5560500.000000001,-8149250.0,5.5,48.5,25.0,472.0,352.0,Medium
5560500.000000001,-7849250.0,4.7,52.3,25.0,482.0,350.0,Medium
5560500.000000001,1250750.0,6.9,48.8,25.0,465.0,255.0,Medium
5560500.000000001,1350750.0,5.2,48.2,25.0,527.0,223.0,Medium
5560500.000000001,1450750.0,5.8,46.1,25.0,581.0,283.0,Medium
5560500.000000001,1550750.0,5.4,47.5,25.0,662.0,307.0,Medium
5560500.000000001,1650750.0,6.1,48.0,25.0,540.0,273.0,Medium
5560500.000000001,1750750.0,6.5,48.8,25.0,491.0,264.0,Medium
5560500.000000001,1850750.0,6.6,52.9,25.0,522.0,298.0,Medium
5560500.000000001,1950750.0,5.5,50.8,25.0,689.0,351.0,Medium
5560500.000000001,2050750.0,6.1,48.6,25.0,729.0,273.0,Medium
5560500.000000001,2150750.0,7.0,47.7,25.0,468.0,256.0,Medium
5560500.000000001,2250750.0,6.8,47.3,25.0,464.0,287.0,Medium
5560500.000000001,2350750.0,5.0,49.1,25.0,775.0,274.0,Medium
5560500.000000001,2450750.0,6.3,50.7,25.0,701.0,275.0,Medium
5560500.000000001,2550750.0,5.3,52.2,25.0,848.0,270.0,Medium
5560500.000000001,2650750.0,6.1,52.1,25.0,1010.0,264.0,Medium
5560500.000000001,2750750.0,5.0,45.9,25.0,903.0,244.0,Medium
5560500.000000001,2850750.0,5.7,45.0,25.0,1050.0,270.0,Medium
5560500.000000001,2950750.0,6.6,53.3,25.0,1266.0,322.0,High
5560500.000000001,3050750.0,5.9,45.0,25.0,1139.0,301.0,Medium
5560500.000000001,3150750.0,6.4,43.1,25.0,1026.0,285.0,Medium
5560500.000000001,3250750.0,6.1,53.0,25.0,1086.0,298.0,Medium
5560500.000000001,3350750.0,6.6,54.1,25.0,910.0,306.0,Medium
5560500.000000001,3450750.0,6.5,44.9,25.0,850.0,280.0,Medium
5560500.000000001,3550750.0,6.7,52.4,25.0,797.0,297.0,Medium
5560500.000000001,3650750.0,6.8,54.1,25.0,853.0,357.0,Medium
5560500.000000001,3750750.0,6.8,53.6,25.0,1040.0,315.0,Medium
5560500.000000001,3850750.0,6.8,55.9,25.0,979.0,321.0,Medium
5560500.000000001,3950750.0,6.9,55.1,25.0,991.0,315.0,Medium
5560500.000000001,4050750.0,6.8,54.4,25.0,1034.0,327.0,Medium
5560500.000000001,4150750.0,6.9,54.8,25.0,998.0,347.0,Medium
5560500.000000001,4250750.0,6.9,53.7,25.0,706.0,346.0,Medium
5560500.000000001,4350750.0,6.9,53.1,25.0,737.0,313.0,Medium
5560500.000000001,4450750.0,7.1,52.7,25.0,670.0,303.0,Medium
5560500.000000001,4550750.0,7.1,49.6,25.0,402.0,291.0,Medium
5560500.000000001,4650750.0,7.3,44.7,25.0,517.0,294.0,Medium
5560500.000000001,4750750.0,7.4,43.0,25.0,489.0,292.0,Medium
5560500.000000001,4850750.0,7.3,43.7,25.0,753.0,307.0,Medium
5560500.000000001,4950750.0,7.1,43.5,25.0,491.0,286.0,Medium
5560500.000000001,5050750.0,7.6,44.1,25.0,600.0,269.0,Medium
5560500.000000001,5150750.0,7.6,45.3,25.0,383.0,278.0,Medium
5560500.000000001,5250750.0,7.3,46.2,25.0,579.0,243.0,Medium
5560500.000000001,5350750.0,7.3,42.8,25.0,407.0,241.0,Medium
5560500.000000001,5450750.0,7.3,42.5,25.0,431.0,253.0,Medium
5560500.000000001,5550750.0,7.3,42.3,25.0,341.0,240.0,Medium
5560500.000000001,5650750.0,7.4,43.4,25.0,301.0,248.0,Medium
5560500.000000001,5750750.0,7.6,41.9,25.0,324.0,216.0,Medium
5560500.000000001,5850750.0,7.7,40.4,25.0,330.0,227.0,Medium
5560500.000000001,5950750.0,7.8,42.3,25.0,363.0,249.0,Medium
5560500.000000001,6050750.0,7.8,42.3,25.0,350.0,222.0,Medium
5560500.000000001,6150750.0,7.5,42.4,25.0,456.0,237.0,Medium
5560500.000000001,6250750.0,7.5,44.3,25.0,479.0,232.0,Medium
5560500.000000001,6350750.0,7.5,42.9,25.0,447.0,253.0,Medium
5560500.000000001,6450750.0,7.4,43.6,25.0,416.0,249.0,Medium
5560500.000000001,6550750.0,7.2,45.1,25.0,483.0,263.0,Medium
5560500.000000001,6650750.0,7.0,45.5,25.0,474.0,250.0,Medium
5560500.000000001,6750750.0,7.0,45.3,25.0,476.0,249.0,Medium
5560500.000000001,6850750.0,7.3,45.1,25.0,432.0,245.0,Medium
5560500.000000001,6950750.0,7.4,43.4,25.0,354.0,246.0,Medium
5560500.000000001,7050750.0,7.6,44.5,25.0,382.0,257.0,Medium
5560500.000000001,7150750.0,7.7,42.3,25.0,265.0,249.0,Medium
5560500.000000001,7250750.0,7.1,44.1,25.0,316.0,270.0,Medium
5560500.000000001,7350750.0,6.2,40.5,25.0,686.0,263.0,Medium
5560500.000000001,7450750.0,6.4,41.0,25.0,570.0,296.0,Medium
5560500.000000001,7550750.0,6.9,41.8,25.0,576.0,292.0,Medium
5560500.000000001,7650750.0,6.2,44.3,25.0,826.0,301.0,Medium
5560500.000000001,7750750.0,6.6,45.6,25.0,790.0,338.0,Medium
5560500.000000001,7850750.0,7.0,45.0,25.0,720.0,321.0,Medium
5560500.000000001,7950750.0,7.5,39.6,25.0,697.0,269.0,Medium
5560500.000000001,8050750.0,7.5,41.4,25.0,799.0,344.0,Medium
5560500.000000001,8150750.0,7.4,40.6,25.0,762.0,327.0,Medium
5560500.000000001,8250750.0,7.3,47.4,25.0,904.0,415.0,Medium
5560500.000000001,8350750.0,6.8,54.5,25.0,1073.0,322.0,Medium
5560500.000000001,8450750.0,6.1,54.7,25.0,1151.0,321.0,Medium
5560500.000000001,8550750.0,6.1,50.6,25.0,1205.0,392.0,Medium
5560500.000000001,8650750.0,7.1,46.7,25.0,989.0,339.0,Medium
5560500.000000001,8750750.0,6.1,52.4,25.0,1038.0,351.0,Medium
5560500.000000001,8850750.0,5.8,54.4,25.0,1071.0,357.0,Medium
5560500.000000001,8950750.0,5.8,53.3,25.0,954.0,325.0,Medium
5560500.000000001,9050750.0,6.6,58.9,25.0,1072.0,299.0,High
5560500.000000001,9150750.0,6.8,45.5,25.0,1136.0,274.0,Medium
5560500.000000001,9250750.0,6.3,53.0,25.0,1053.0,297.0,Medium
5560500.000000001,9350750.0,6.1,52.5,25.0,1017.0,331.0,Medium
5560500.000000001,9450750.0,6.0,49.4,25.0,1161.0,292.0,Medium
5560500.000000001,9550750.0,6.0,52.7,25.0,1153.0,309.0,Medium
5560500.000000001,9650750.0,7.0,43.2,25.0,617.0,317.0,Medium
5560500.000000001,9750750.0,7.2,42.4,25.0,537.0,307.0,Medium
5560500.000000001,9850750.0,7.2,42.3,25.0,536.0,258.0,Medium
5560500.000000001,9950750.0,7.4,40.9,25.0,572.0,323.0,Medium
5560500.000000001,10050750.0,7.0,45.5,25.0,702.0,337.0,Medium
5560500.000000001,10150750.0,7.2,47.3,25.0,797.0,384.0,Medium
5560500.000000001,10250750.0,6.1,53.9,25.0,1294.0,298.0,Medium
5560500.000000001,10350750.0,6.2,53.2,25.0,1119.0,301.0,Medium
5560500.000000001,10450750.0,6.5,53.6,25.0,996.0,262.0,Medium
5560500.000000001,10550750.0,6.4,56.2,25.0,1118.0,286.0,Medium
5560500.000000001,10650750.0,5.7,50.4,25.0,1100.0,291.0,Medium
5560500.000000001,10750750.0,6.1,55.6,25.0,1255.0,341.0,Medium
5560500.000000001,10850750.0,5.9,52.8,25.0,1240.0,279.0,Medium
5560500.000000001,10950750.0,5.7,53.3,25.0,1271.0,280.0,Medium
5560500.000000001,11050750.0,5.7,48.2,25.0,1277.0,324.0,Medium
5560500.000000001,11150750.0,5.2,54.4,25.0,1078.0,274.0,Medium
5560500.000000001,11250750.0,5.8,54.1,25.0,1116.0,341.0,Medium
5560500.000000001,11350750.0,5.4,55.9,25.0,1138.0,307.0,Medium
5560500.000000001,11550750.0,5.3,53.1,25.0,854.0,308.0,Medium
5560500.000000001,11650750.0,5.0,56.3,25.0,853.0,309.0,Medium
5560500.000000001,11850750.0,5.2,45.0,25.0,842.0,290.0,Medium
5560500.000000001,11950750.0,5.1,53.2,25.0,955.0,281.0,Medium
5560500.000000001,12850750.0,5.6,51.3,25.0,981.0,273.0,Medium
5460500.000000001,-13049250.0,5.3,47.4,25.0,871.0,392.0,Medium
5460500.000000001,-12849250.0,4.7,45.0,25.0,545.0,375.0,Medium
5460500.000000001,-12749250.0,5.5,39.7,25.0,603.0,309.0,Medium
5460500.000000001,-12649250.0,6.1,39.3,25.0,373.0,231.0,Medium
5460500.000000001,-12549250.0,6.4,40.6,25.0,447.0,219.0,Medium
5460500.000000001,-12449250.0,5.2,39.4,25.0,723.0,208.0,Medium
5460500.000000001,-12349250.0,6.1,40.5,25.0,401.0,221.0,Medium
5460500.000000001,-12249250.0,6.0,38.6,25.0,475.0,243.0,Medium
5460500.000000001,-12149250.0,6.7,40.6,25.0,315.0,276.0,Medium
5460500.000000001,-12049250.0,7.1,38.8,25.0,302.0,207.0,Medium
5460500.000000001,-11949250.0,6.9,39.2,25.0,264.0,224.0,Medium
5460500.000000001,-11849250.0,6.8,39.6,25.0,270.0,252.0,Medium
5460500.000000001,-11749250.0,6.9,40.3,25.0,292.0,223.0,Medium
5460500.000000001,-11649250.0,6.9,39.5,25.0,298.0,232.0,Medium
5460500.000000001,-11549250.0,7.2,41.2,25.0,285.0,240.0,Medium
5460500.000000001,-11449250.0,6.9,40.6,25.0,392.0,266.0,Medium
5460500.000000001,-11349250.0,6.8,42.1,25.0,472.0,299.0,Medium
5460500.000000001,-11249250.0,7.1,42.0,25.0,460.0,267.0,Medium
5460500.000000001,-11149250.0,6.9,39.8,25.0,370.0,281.0,Medium
5460500.000000001,-11049250.0,6.8,41.0,25.0,368.0,305.0,Medium
5460500.000000001,-10949250.0,7.2,44.3,25.0,375.0,346.0,Medium
5460500.000000001,-10849250.0,6.5,40.8,25.0,380.0,222.0,Medium
5460500.000000001,-10749250.0,6.2,39.4,25.0,403.0,345.0,Medium
5460500.000000001,-10549250.0,5.3,44.4,25.0,488.0,249.0,Medium
5460500.000000001,-10449250.0,5.4,47.7,25.0,418.0,210.0,Medium
5460500.000000001,-10349250.0,5.4,46.0,25.0,490.0,203.0,Medium
5460500.000000001,-10249250.0,5.3,42.7,25.0,576.0,208.0,Medium
5460500.000000001,-10149250.0,5.2,49.3,25.0,436.0,251.0,Medium
5460500.000000001,-9949250.0,5.3,47.0,25.0,423.0,225.0,Medium
5460500.000000001,-9849250.0,5.4,45.6,25.0,409.0,179.0,Medium
5460500.000000001,-9649250.0,5.2,45.8,25.0,509.0,113.0,Medium
5460500.000000001,-9549250.0,5.3,46.8,25.0,629.0,203.0,Medium
5460500.000000001,-9449250.0,5.3,45.9,25.0,562.0,223.0,Medium
5460500.000000001,-9349250.0,5.3,49.7,25.0,579.0,243.0,Medium
5460500.000000001,-9149250.0,5.3,52.5,25.0,550.0,273.0,Medium
5460500.000000001,-9049250.0,5.4,53.4,25.0,513.0,276.0,Medium
5460500.000000001,-8949250.0,5.1,53.8,25.0,708.0,288.0,Medium
5460500.000000001,-8849250.0,5.2,52.9,25.0,582.0,279.0,Medium
5460500.000000001,-8749250.0,5.1,52.8,25.0,755.0,410.0,Medium
5460500.000000001,-8249250.0,4.9,51.7,25.0,519.0,330.0,Medium
5460500.000000001,-7849250.0,5.4,50.8,25.0,320.0,310.0,Medium
5460500.000000001,-7649250.0,4.5,50.3,25.0,322.0,323.0,Low
5460500.000000001,950750.0,6.0,46.0,25.0,755.0,343.0,Medium
5460500.000000001,1150750.0,6.7,48.2,25.0,478.0,257.0,Medium
5460500.000000001,1250750.0,6.9,48.9,25.0,546.0,239.0,Medium
5460500.000000001,1350750.0,6.9,48.3,25.0,574.0,259.0,Medium
5460500.000000001,1450750.0,5.6,45.8,25.0,710.0,259.0,Medium
5460500.000000001,1550750.0,6.5,48.7,25.0,647.0,246.0,Medium
5460500.000000001,1650750.0,5.0,47.9,25.0,744.0,249.0,Medium
5460500.000000001,1750750.0,6.5,49.7,25.0,449.0,218.0,Medium
5460500.000000001,1850750.0,5.6,49.0,25.0,499.0,278.0,Medium
5460500.000000001,1950750.0,6.4,47.8,25.0,551.0,318.0,Medium
5460500.000000001,2050750.0,5.2,46.4,25.0,515.0,336.0,Medium
5460500.000000001,2150750.0,5.4,49.0,25.0,905.0,272.0,Medium
5460500.000000001,2250750.0,6.4,48.2,25.0,686.0,315.0,Medium
5460500.000000001,2350750.0,7.2,49.3,25.0,579.0,281.0,Medium
5460500.000000001,2450750.0,5.1,49.4,25.0,707.0,289.0,Medium
5460500.000000001,2550750.0,4.9,51.1,25.0,978.0,335.0,Medium
5460500.000000001,2650750.0,5.2,45.8,25.0,742.0,281.0,Medium
5460500.000000001,2750750.0,5.1,47.6,25.0,885.0,281.0,Medium
5460500.000000001,2850750.0,5.3,41.0,25.0,736.0,244.0,Medium
5460500.000000001,2950750.0,5.4,37.7,25.0,856.0,265.0,Medium
5460500.000000001,3050750.0,6.5,36.1,25.0,1021.0,248.0,Medium
5460500.000000001,3150750.0,6.3,35.5,25.0,1183.0,263.0,Medium
5460500.000000001,3250750.0,6.7,41.2,25.0,932.0,311.0,Medium
5460500.000000001,3350750.0,6.7,45.0,25.0,697.0,290.0,Medium
5460500.000000001,3650750.0,7.2,46.7,25.0,918.0,304.0,Medium
5460500.000000001,3750750.0,6.2,49.2,25.0,1151.0,307.0,Medium
5460500.000000001,3850750.0,6.9,49.4,25.0,997.0,317.0,Medium
5460500.000000001,3950750.0,7.1,52.6,25.0,892.0,292.0,Medium
5460500.000000001,4050750.0,6.9,54.2,25.0,805.0,297.0,Medium
5460500.000000001,4150750.0,7.1,51.7,25.0,945.0,311.0,Medium
5460500.000000001,4250750.0,6.9,50.2,25.0,614.0,315.0,Medium
5460500.000000001,4350750.0,7.0,48.9,25.0,457.0,303.0,Medium
5460500.000000001,4450750.0,7.0,48.5,25.0,551.0,287.0,Medium
5460500.000000001,4550750.0,7.2,45.2,25.0,470.0,292.0,Medium
5460500.000000001,4650750.0,7.3,43.8,25.0,503.0,323.0,Medium
5460500.000000001,4750750.0,7.7,42.9,25.0,470.0,290.0,Medium
5460500.000000001,4850750.0,7.8,41.9,25.0,715.0,307.0,Medium
5460500.000000001,4950750.0,7.7,42.6,25.0,773.0,299.0,Medium
5460500.000000001,5050750.0,7.7,43.5,25.0,741.0,282.0,Medium
5460500.000000001,5150750.0,7.8,42.5,25.0,600.0,261.0,Medium
5460500.000000001,5250750.0,7.6,42.0,25.0,376.0,254.0,Medium
5460500.000000001,5350750.0,7.6,41.7,25.0,464.0,244.0,Medium
5460500.000000001,5450750.0,7.5,43.2,25.0,374.0,231.0,Medium
5460500.000000001,5550750.0,7.6,38.3,25.0,351.0,223.0,Medium
5460500.000000001,5650750.0,7.9,38.1,25.0,289.0,244.0,Low
5460500.000000001,5750750.0,7.7,36.4,25.0,293.0,237.0,Medium
5460500.000000001,5850750.0,7.8,36.0,25.0,378.0,253.0,Medium
5460500.000000001,5950750.0,7.7,37.2,25.0,445.0,230.0,Medium
5460500.000000001,6050750.0,7.9,37.4,25.0,311.0,214.0,Low
5460500.000000001,6150750.0,7.7,40.3,25.0,254.0,220.0,Medium
5460500.000000001,6250750.0,7.6,40.9,25.0,419.0,233.0,Medium
5460500.000000001,6350750.0,7.6,41.6,25.0,329.0,235.0,Medium
5460500.000000001,6450750.0,7.6,42.4,25.0,441.0,262.0,Medium
5460500.000000001,6550750.0,7.5,42.9,25.0,450.0,236.0,Medium
